id,version,location,area,method,species,pokemon,level,chance,conditions,note
1881,red,pallet-town,whole-area,super-rod,poliwag,poliwag,15,50,,
1886,red,pallet-town,whole-area,super-rod,tentacool,tentacool,15,50,,
1891,red,pallet-town,whole-area,gift,bulbasaur,bulbasaur,5,,,
1896,red,pallet-town,whole-area,gift,charmander,charmander,5,,,
1901,red,pallet-town,whole-area,gift,squirtle,squirtle,5,,,
1906,red,pokemon-mansion,1f,walk,ponyta,ponyta,28-34,40,,
1911,red,pokemon-mansion,1f,walk,koffing,koffing,30-32,40,,
1916,red,pokemon-mansion,1f,walk,growlithe,growlithe,34,10,,
1921,red,pokemon-mansion,1f,walk,grimer,grimer,30,5,,
1926,red,pokemon-mansion,1f,walk,weezing,weezing,37,4,,
1931,red,pokemon-mansion,1f,walk,muk,muk,39,1,,
1936,red,pokemon-mansion,2f,walk,koffing,koffing,30-34,45,,
1941,red,pokemon-mansion,2f,walk,ponyta,ponyta,28-32,25,,
1946,red,pokemon-mansion,2f,walk,growlithe,growlithe,32,20,,
1951,red,pokemon-mansion,2f,walk,grimer,grimer,30,5,,
1956,red,pokemon-mansion,2f,walk,weezing,weezing,39,4,,
1961,red,pokemon-mansion,2f,walk,muk,muk,37,1,,
1966,red,pokemon-mansion,3f,walk,koffing,koffing,31-35,35,,
1971,red,pokemon-mansion,3f,walk,ponyta,ponyta,32-36,24,,
1976,red,pokemon-mansion,3f,walk,growlithe,growlithe,33,20,,
1981,red,pokemon-mansion,3f,walk,weezing,weezing,38-40,15,,
1986,red,pokemon-mansion,3f,walk,grimer,grimer,34,5,,
1991,red,pokemon-mansion,3f,walk,muk,muk,42,1,,
1996,red,pokemon-mansion,b1f,walk,koffing,koffing,31-33,50,,
2001,red,pokemon-mansion,b1f,walk,growlithe,growlithe,35,15,,
2006,red,pokemon-mansion,b1f,walk,ponyta,ponyta,32-34,15,,
2011,red,pokemon-mansion,b1f,walk,weezing,weezing,40-42,14,,
2016,red,pokemon-mansion,b1f,walk,grimer,grimer,35,5,,
2021,red,pokemon-mansion,b1f,walk,muk,muk,42,1,,
2026,red,pokemon-tower,3f,walk,gastly,gastly,18-24,90,,
2031,red,pokemon-tower,3f,walk,cubone,cubone,20-22,9,,
2036,red,pokemon-tower,3f,walk,haunter,haunter,25,1,,
2041,red,pokemon-tower,4f,walk,gastly,gastly,18-24,86,,
2046,red,pokemon-tower,4f,walk,cubone,cubone,20-22,9,,
2051,red,pokemon-tower,4f,walk,haunter,haunter,25,5,,
2056,red,pokemon-tower,5f,walk,gastly,gastly,18-24,86,,
2061,red,pokemon-tower,5f,walk,cubone,cubone,20-22,9,,
2066,red,pokemon-tower,5f,walk,haunter,haunter,25,5,,
2071,red,pokemon-tower,6f,walk,gastly,gastly,19-24,85,,
2076,red,pokemon-tower,6f,walk,cubone,cubone,22-24,9,,
2081,red,pokemon-tower,6f,walk,haunter,haunter,26-28,6,,
2086,red,pokemon-tower,7f,walk,gastly,gastly,20-24,75,,
2091,red,pokemon-tower,7f,walk,haunter,haunter,28-30,15,,
2096,red,pokemon-tower,7f,walk,cubone,cubone,22-24,10,,
2101,red,power-plant,whole-area,walk,magnemite,magnemite,21-23,30,,
2106,red,power-plant,whole-area,walk,voltorb,voltorb,21-23,30,,
2111,red,power-plant,whole-area,walk,pikachu,pikachu,20-24,25,,
2116,red,power-plant,whole-area,walk,magneton,magneton,32-35,10,,
2121,red,power-plant,whole-area,walk,electabuzz,electabuzz,33-36,5,,
2126,red,rock-tunnel,b1f,walk,zubat,zubat,15-18,55,,
2131,red,rock-tunnel,b1f,walk,geodude,geodude,16-17,25,,
2136,red,rock-tunnel,b1f,walk,machop,machop,15-17,15,,
2141,red,rock-tunnel,b1f,walk,onix,onix,13-15,5,,
2146,red,rock-tunnel,b2f,walk,zubat,zubat,16-18,50,,
2151,red,rock-tunnel,b2f,walk,geodude,geodude,16-18,26,,
2156,red,rock-tunnel,b2f,walk,machop,machop,15-17,15,,
2161,red,rock-tunnel,b2f,walk,onix,onix,13-17,9,,
2166,red,saffron-city,fighting-dojo,gift,hitmonlee,hitmonlee,30,,,
2171,red,saffron-city,fighting-dojo,gift,hitmonchan,hitmonchan,30,,,
2176,red,seafoam-islands,1f,walk,slowpoke,slowpoke,30,20,,
2181,red,seafoam-islands,1f,walk,seel,seel,30,20,,
2186,red,seafoam-islands,1f,walk,horsea,horsea,28-30,20,,
2191,red,seafoam-islands,1f,walk,shellder,shellder,28-30,19,,
2196,red,seafoam-islands,1f,walk,zubat,zubat,21,10,,
2201,red,seafoam-islands,1f,walk,golbat,golbat,29,5,,
2206,red,seafoam-islands,1f,walk,psyduck,psyduck,28,5,,
2211,red,seafoam-islands,1f,walk,golduck,golduck,38,1,,
2216,red,seafoam-islands,b1f,walk,horsea,horsea,30-32,30,,
2221,red,seafoam-islands,b1f,walk,staryu,staryu,30,20,,
2226,red,seafoam-islands,b1f,walk,slowpoke,slowpoke,28-30,15,,
2231,red,seafoam-islands,b1f,walk,seel,seel,28-30,15,,
2236,red,seafoam-islands,b1f,walk,shellder,shellder,32,15,,
2241,red,seafoam-islands,b1f,walk,dewgong,dewgong,38,4,,
2246,red,seafoam-islands,b1f,walk,seadra,seadra,37,1,,
2251,red,seafoam-islands,b2f,walk,seel,seel,30-32,35,,
2256,red,seafoam-islands,b2f,walk,slowpoke,slowpoke,30-32,30,,
2261,red,seafoam-islands,b2f,walk,horsea,horsea,28-30,15,,
2266,red,seafoam-islands,b2f,walk,staryu,staryu,30,10,,
2271,red,seafoam-islands,b2f,walk,shellder,shellder,28,5,,
2276,red,seafoam-islands,b2f,walk,golbat,golbat,30,4,,
2281,red,seafoam-islands,b2f,walk,slowbro,slowbro,37,1,,
2286,red,seafoam-islands,b3f,walk,slowpoke,slowpoke,31-33,35,,
2291,red,seafoam-islands,b3f,walk,seel,seel,31-33,30,,
2296,red,seafoam-islands,b3f,walk,shellder,shellder,29-31,15,,
2301,red,seafoam-islands,b3f,walk,horsea,horsea,29-31,15,,
2306,red,seafoam-islands,b3f,walk,seadra,seadra,39,4,,
2311,red,seafoam-islands,b3f,walk,dewgong,dewgong,37,1,,
2316,red,seafoam-islands,b3f,old-rod,magikarp,magikarp,5,100,,
2321,red,seafoam-islands,b3f,good-rod,poliwag,poliwag,10,50,,
2326,red,seafoam-islands,b3f,good-rod,goldeen,goldeen,10,50,,
2331,red,seafoam-islands,b3f,super-rod,shellder,shellder,15,25,,
2336,red,seafoam-islands,b3f,super-rod,horsea,horsea,15,25,,
2341,red,seafoam-islands,b3f,super-rod,goldeen,goldeen,15,25,,
2346,red,seafoam-islands,b3f,super-rod,staryu,staryu,15,25,,
2351,red,seafoam-islands,b4f,walk,horsea,horsea,31-33,35,,
2356,red,seafoam-islands,b4f,walk,shellder,shellder,31-33,30,,
2361,red,seafoam-islands,b4f,walk,slowpoke,slowpoke,29-31,15,,
2366,red,seafoam-islands,b4f,walk,seel,seel,29-31,15,,
2371,red,seafoam-islands,b4f,walk,slowbro,slowbro,39,4,,
2376,red,seafoam-islands,b4f,walk,golbat,golbat,32,1,,
2381,red,seafoam-islands,b4f,old-rod,magikarp,magikarp,5,100,,
2386,red,seafoam-islands,b4f,good-rod,poliwag,poliwag,10,50,,
2391,red,seafoam-islands,b4f,good-rod,goldeen,goldeen,10,50,,
2396,red,seafoam-islands,b4f,super-rod,shellder,shellder,15,25,,
2401,red,seafoam-islands,b4f,super-rod,horsea,horsea,15,25,,
2406,red,seafoam-islands,b4f,super-rod,goldeen,goldeen,15,25,,
2411,red,seafoam-islands,b4f,super-rod,staryu,staryu,15,25,,
2416,red,silph-co,7f,gift,lapras,lapras,15,,,
2421,red,ss-anne,dock,old-rod,magikarp,magikarp,5,100,,
2426,red,ss-anne,dock,good-rod,poliwag,poliwag,10,50,,
2431,red,ss-anne,dock,good-rod,goldeen,goldeen,10,50,,
2436,red,ss-anne,dock,super-rod,shellder,shellder,15,50,,
2441,red,ss-anne,dock,super-rod,krabby,krabby,15,50,,
2446,red,vermilion-city,whole-area,old-rod,magikarp,magikarp,5,100,,
2451,red,vermilion-city,whole-area,good-rod,poliwag,poliwag,10,50,,
2456,red,vermilion-city,whole-area,good-rod,goldeen,goldeen,10,50,,
2461,red,vermilion-city,whole-area,super-rod,shellder,shellder,15,50,,
2466,red,vermilion-city,whole-area,super-rod,krabby,krabby,15,50,,
2471,red,viridian-city,whole-area,old-rod,magikarp,magikarp,5,100,,
2476,red,viridian-city,whole-area,good-rod,poliwag,poliwag,10,50,,
2481,red,viridian-city,whole-area,good-rod,goldeen,goldeen,10,50,,
2486,red,viridian-city,whole-area,super-rod,poliwag,poliwag,15,50,,
2491,red,viridian-city,whole-area,super-rod,tentacool,tentacool,15,50,,
2496,red,viridian-forest,whole-area,walk,weedle,weedle,3-5,45,,
2501,red,viridian-forest,whole-area,walk,kakuna,kakuna,4-6,40,,
2506,red,viridian-forest,whole-area,walk,caterpie,caterpie,3,5,,
2511,red,viridian-forest,whole-area,walk,metapod,metapod,4,5,,
2516,red,viridian-forest,whole-area,walk,pikachu,pikachu,3-5,5,,
2521,blue,celadon-city,celadon-mansion,gift,eevee,eevee,25,,,
2526,blue,celadon-city,whole-area,old-rod,magikarp,magikarp,5,100,,
2531,blue,celadon-city,whole-area,good-rod,poliwag,poliwag,10,50,,
2536,blue,celadon-city,whole-area,good-rod,goldeen,goldeen,10,50,,
2541,blue,celadon-city,whole-area,super-rod,poliwhirl,poliwhirl,23,50,,
2546,blue,celadon-city,whole-area,super-rod,slowpoke,slowpoke,15,50,,
2551,blue,cerulean-cave,1f,walk,golbat,golbat,46,20,,
2556,blue,cerulean-cave,1f,walk,hypno,hypno,46,20,,
2561,blue,cerulean-cave,1f,walk,magneton,magneton,46,15,,
2566,blue,cerulean-cave,1f,walk,sandslash,sandslash,52,10,,
2571,blue,cerulean-cave,1f,walk,venomoth,venomoth,49,10,,
2576,blue,cerulean-cave,1f,walk,dodrio,dodrio,49,10,,
2581,blue,cerulean-cave,1f,walk,parasect,parasect,52,5,,
2586,blue,cerulean-cave,1f,walk,kadabra,kadabra,49,5,,
2591,blue,cerulean-cave,1f,walk,raichu,raichu,53,4,,
2596,blue,cerulean-cave,1f,walk,ditto,ditto,53,1,,
2601,blue,cerulean-cave,1f,old-rod,magikarp,magikarp,5,100,,
2606,blue,cerulean-cave,1f,good-rod,poliwag,poliwag,10,50,,
2611,blue,cerulean-cave,1f,good-rod,goldeen,goldeen,10,50,,
2616,blue,cerulean-cave,1f,super-rod,slowbro,slowbro,23,25,,
2621,blue,cerulean-cave,1f,super-rod,kingler,kingler,23,25,,
2626,blue,cerulean-cave,1f,super-rod,seadra,seadra,23,25,,
2631,blue,cerulean-cave,1f,super-rod,seaking,seaking,23,25,,
2636,blue,cerulean-cave,2f,walk,venomoth,venomoth,51,20,,
2641,blue,cerulean-cave,2f,walk,dodrio,dodrio,51,20,,
2646,blue,cerulean-cave,2f,walk,kadabra,kadabra,51,15,,
2651,blue,cerulean-cave,2f,walk,electrode,electrode,52,10,,
2656,blue,cerulean-cave,2f,walk,marowak,marowak,52,10,,
2661,blue,cerulean-cave,2f,walk,rhydon,rhydon,52,10,,
2666,blue,cerulean-cave,2f,walk,wigglytuff,wigglytuff,54,5,,
2671,blue,cerulean-cave,2f,walk,chansey,chansey,56,5,,
2676,blue,cerulean-cave,2f,walk,ditto,ditto,55-60,5,,
2681,blue,cerulean-cave,2f,old-rod,magikarp,magikarp,5,100,,
2686,blue,cerulean-cave,2f,good-rod,poliwag,poliwag,10,50,,
2691,blue,cerulean-cave,2f,good-rod,goldeen,goldeen,10,50,,
2696,blue,cerulean-cave,2f,super-rod,slowbro,slowbro,23,25,,
2701,blue,cerulean-cave,2f,super-rod,kingler,kingler,23,25,,
2706,blue,cerulean-cave,2f,super-rod,seadra,seadra,23,25,,
2711,blue,cerulean-cave,2f,super-rod,seaking,seaking,23,25,,
2716,blue,cerulean-cave,b1f,walk,marowak,marowak,55,20,,
2721,blue,cerulean-cave,b1f,walk,rhydon,rhydon,55,20,,
2726,blue,cerulean-cave,b1f,walk,electrode,electrode,55,15,,
2731,blue,cerulean-cave,b1f,walk,raichu,raichu,64,10,,
2736,blue,cerulean-cave,b1f,walk,parasect,parasect,64,10,,
2741,blue,cerulean-cave,b1f,walk,chansey,chansey,64,10,,
2746,blue,cerulean-cave,b1f,walk,ditto,ditto,63-67,10,,
2751,blue,cerulean-cave,b1f,walk,sandslash,sandslash,57,5,,
2756,blue,cerulean-cave,b1f,old-rod,magikarp,magikarp,5,100,,
2761,blue,cerulean-cave,b1f,good-rod,poliwag,poliwag,10,50,,
2766,blue,cerulean-cave,b1f,good-rod,goldeen,goldeen,10,50,,
2771,blue,cerulean-cave,b1f,super-rod,slowbro,slowbro,23,25,,
2776,blue,cerulean-cave,b1f,super-rod,kingler,kingler,23,25,,
2781,blue,cerulean-cave,b1f,super-rod,seadra,seadra,23,25,,
2786,blue,cerulean-cave,b1f,super-rod,seaking,seaking,23,25,,
2791,blue,cerulean-city,gym,old-rod,magikarp,magikarp,5,100,,
2796,blue,cerulean-city,gym,good-rod,poliwag,poliwag,10,50,,
2801,blue,cerulean-city,gym,good-rod,goldeen,goldeen,10,50,,
2806,blue,cerulean-city,gym,super-rod,psyduck,psyduck,15,33,,
2811,blue,cerulean-city,gym,super-rod,krabby,krabby,15,33,,
2816,blue,cerulean-city,gym,super-rod,goldeen,goldeen,15,33,,
2821,blue,cerulean-city,whole-area,old-rod,magikarp,magikarp,5,100,,
2826,blue,cerulean-city,whole-area,good-rod,poliwag,poliwag,10,50,,
2831,blue,cerulean-city,whole-area,good-rod,goldeen,goldeen,10,50,,
2836,blue,cerulean-city,whole-area,super-rod,psyduck,psyduck,15,33,,
2841,blue,cerulean-city,whole-area,super-rod,krabby,krabby,15,33,,
2846,blue,cerulean-city,whole-area,super-rod,goldeen,goldeen,15,33,,
2851,blue,cinnabar-island,whole-area,old-rod,magikarp,magikarp,5,100,,
2856,blue,cinnabar-island,whole-area,good-rod,poliwag,poliwag,10,50,,
2861,blue,cinnabar-island,whole-area,good-rod,goldeen,goldeen,10,50,,
2866,blue,cinnabar-island,whole-area,super-rod,shellder,shellder,15,25,,
2871,blue,cinnabar-island,whole-area,super-rod,horsea,horsea,15,25,,
2876,blue,cinnabar-island,whole-area,super-rod,goldeen,goldeen,15,25,,
2881,blue,cinnabar-island,whole-area,super-rod,staryu,staryu,15,25,,
2886,blue,digletts-cave,underground,walk,diglett,diglett,15-22,95,,
2891,blue,digletts-cave,underground,walk,dugtrio,dugtrio,29-31,5,,
2896,blue,fuchsia-city,whole-area,old-rod,magikarp,magikarp,5,100,,
2901,blue,fuchsia-city,whole-area,good-rod,poliwag,poliwag,10,50,,
2906,blue,fuchsia-city,whole-area,good-rod,goldeen,goldeen,10,50,,
2911,blue,fuchsia-city,whole-area,super-rod,krabby,krabby,15,25,,
2916,blue,fuchsia-city,whole-area,super-rod,goldeen,goldeen,15,25,,
2921,blue,fuchsia-city,whole-area,super-rod,seaking,seaking,23,25,,
2926,blue,fuchsia-city,whole-area,super-rod,magikarp,magikarp,15,25,,
2931,blue,kanto-route-1,whole-area,walk,pidgey,pidgey,2-5,50,,
2936,blue,kanto-route-1,whole-area,walk,rattata,rattata,2-4,50,,
2941,blue,kanto-route-2,whole-area,walk,pidgey,pidgey,3-5,45,,
2946,blue,kanto-route-2,whole-area,walk,rattata,rattata,2-5,40,,
2951,blue,kanto-route-2,whole-area,walk,caterpie,caterpie,3-5,15,,
2956,blue,kanto-route-3,whole-area,walk,pidgey,pidgey,6-8,45,,
2961,blue,kanto-route-3,whole-area,walk,spearow,spearow,5-8,45,,
2966,blue,kanto-route-3,whole-area,walk,jigglypuff,jigglypuff,3-7,10,,
2971,blue,kanto-route-4,pokemon-center,gift,magikarp,magikarp,5,,,
2976,blue,kanto-route-4,whole-area,walk,rattata,rattata,8-12,40,,
2981,blue,kanto-route-4,whole-area,walk,spearow,spearow,8-12,35,,
2986,blue,kanto-route-4,whole-area,walk,sandshrew,sandshrew,6-12,25,,
2991,blue,kanto-route-4,whole-area,old-rod,magikarp,magikarp,5,100,,
2996,blue,kanto-route-4,whole-area,good-rod,poliwag,poliwag,10,50,,
3001,blue,kanto-route-4,whole-area,good-rod,goldeen,goldeen,10,50,,
3006,blue,kanto-route-4,whole-area,super-rod,psyduck,psyduck,15,33,,
3011,blue,kanto-route-4,whole-area,super-rod,krabby,krabby,15,33,,
3016,blue,kanto-route-4,whole-area,super-rod,goldeen,goldeen,15,33,,
3021,blue,kanto-route-5,whole-area,walk,pidgey,pidgey,13-16,40,,
3026,blue,kanto-route-5,whole-area,walk,bellsprout,bellsprout,13-16,35,,
3031,blue,kanto-route-5,whole-area,walk,meowth,meowth,10-16,25,,
3036,blue,kanto-route-6,whole-area,walk,pidgey,pidgey,13-16,40,,
3041,blue,kanto-route-6,whole-area,walk,bellsprout,bellsprout,13-16,35,,
3046,blue,kanto-route-6,whole-area,walk,meowth,meowth,10-16,25,,
3051,blue,kanto-route-6,whole-area,old-rod,magikarp,magikarp,5,100,,
3056,blue,kanto-route-6,whole-area,good-rod,poliwag,poliwag,10,50,,
3061,blue,kanto-route-6,whole-area,good-rod,goldeen,goldeen,10,50,,
3066,blue,kanto-route-6,whole-area,super-rod,shellder,shellder,15,50,,
3071,blue,kanto-route-6,whole-area,super-rod,krabby,krabby,15,50,,
3076,blue,kanto-route-7,whole-area,walk,pidgey,pidgey,19-22,30,,
3081,blue,kanto-route-7,whole-area,walk,meowth,meowth,17-20,30,,
3086,blue,kanto-route-7,whole-area,walk,bellsprout,bellsprout,19-22,30,,
3091,blue,kanto-route-7,whole-area,walk,vulpix,vulpix,18-20,10,,
3096,blue,kanto-route-8,whole-area,walk,pidgey,pidgey,18-20,30,,
3101,blue,kanto-route-8,whole-area,walk,meowth,meowth,18-20,30,,
3106,blue,kanto-route-8,whole-area,walk,sandshrew,sandshrew,17-19,20,,
3111,blue,kanto-route-8,whole-area,walk,vulpix,vulpix,15-18,20,,
3116,blue,kanto-route-9,whole-area,walk,rattata,rattata,14-17,40,,
3121,blue,kanto-route-9,whole-area,walk,spearow,spearow,13-17,35,,
3126,blue,kanto-route-9,whole-area,walk,sandshrew,sandshrew,11-17,25,,
3131,blue,kanto-route-10,whole-area,walk,voltorb,voltorb,14-17,40,,
3136,blue,kanto-route-10,whole-area,walk,spearow,spearow,13-17,35,,
3141,blue,kanto-route-10,whole-area,walk,sandshrew,sandshrew,11-17,25,,
3146,blue,kanto-route-10,whole-area,old-rod,magikarp,magikarp,5,100,,
3151,blue,kanto-route-10,whole-area,good-rod,poliwag,poliwag,10,50,,
3156,blue,kanto-route-10,whole-area,good-rod,goldeen,goldeen,10,50,,
3161,blue,kanto-route-10,whole-area,super-rod,poliwhirl,poliwhirl,23,50,,
3166,blue,kanto-route-10,whole-area,super-rod,slowpoke,slowpoke,15,50,,
3171,blue,kanto-route-11,whole-area,walk,sandshrew,sandshrew,12-15,40,,
3176,blue,kanto-route-11,whole-area,walk,spearow,spearow,13-17,35,,
3181,blue,kanto-route-11,whole-area,walk,drowzee,drowzee,9-15,25,,
3186,blue,kanto-route-11,whole-area,old-rod,magikarp,magikarp,5,100,,
3191,blue,kanto-route-11,whole-area,good-rod,poliwag,poliwag,10,50,,
3196,blue,kanto-route-11,whole-area,good-rod,goldeen,goldeen,10,50,,
3201,blue,kanto-route-11,whole-area,super-rod,shellder,shellder,15,50,,
3206,blue,kanto-route-11,whole-area,super-rod,krabby,krabby,15,50,,
3211,blue,kanto-route-12,whole-area,walk,pidgey,pidgey,23-27,40,,
3216,blue,kanto-route-12,whole-area,walk,bellsprout,bellsprout,22-26,35,,
3221,blue,kanto-route-12,whole-area,walk,venonat,venonat,24-26,20,,
3226,blue,kanto-route-12,whole-area,walk,weepinbell,weepinbell,28-30,5,,
3231,blue,kanto-route-12,whole-area,old-rod,magikarp,magikarp,5,100,,
3236,blue,kanto-route-12,whole-area,good-rod,poliwag,poliwag,10,50,,
3241,blue,kanto-route-12,whole-area,good-rod,goldeen,goldeen,10,50,,
3246,blue,kanto-route-12,whole-area,super-rod,tentacool,tentacool,5,25,,
3251,blue,kanto-route-12,whole-area,super-rod,krabby,krabby,15,25,,
3256,blue,kanto-route-12,whole-area,super-rod,goldeen,goldeen,15,25,,
3261,blue,kanto-route-12,whole-area,super-rod,magikarp,magikarp,15,25,,
3266,blue,kanto-route-13,whole-area,walk,pidgey,pidgey,25-27,35,,
3271,blue,kanto-route-13,whole-area,walk,bellsprout,bellsprout,22-26,35,,
3276,blue,kanto-route-13,whole-area,walk,venonat,venonat,24-26,20,,
3281,blue,kanto-route-13,whole-area,walk,weepinbell,weepinbell,28-30,5,,
3286,blue,kanto-route-13,whole-area,walk,ditto,ditto,25,5,,
3291,blue,kanto-route-13,whole-area,old-rod,magikarp,magikarp,5,100,,
3296,blue,kanto-route-13,whole-area,good-rod,poliwag,poliwag,10,50,,
3301,blue,kanto-route-13,whole-area,good-rod,goldeen,goldeen,10,50,,
3306,blue,kanto-route-13,whole-area,super-rod,tentacool,tentacool,5,25,,
3311,blue,kanto-route-13,whole-area,super-rod,krabby,krabby,15,25,,
3316,blue,kanto-route-13,whole-area,super-rod,goldeen,goldeen,15,25,,
3321,blue,kanto-route-13,whole-area,super-rod,magikarp,magikarp,15,25,,
3326,blue,kanto-route-14,whole-area,walk,bellsprout,bellsprout,22-26,35,,
3331,blue,kanto-route-14,whole-area,walk,pidgey,pidgey,26,20,,
3336,blue,kanto-route-14,whole-area,walk,venonat,venonat,24-26,20,,
3341,blue,kanto-route-14,whole-area,walk,ditto,ditto,23,15,,
3346,blue,kanto-route-14,whole-area,walk,pidgeotto,pidgeotto,28-30,5,,
3351,blue,kanto-route-14,whole-area,walk,weepinbell,weepinbell,30,5,,
3356,blue,kanto-route-15,whole-area,walk,bellsprout,bellsprout,22-26,35,,
3361,blue,kanto-route-15,whole-area,walk,venonat,venonat,26-28,20,,
3366,blue,kanto-route-15,whole-area,walk,ditto,ditto,26,20,,
3371,blue,kanto-route-15,whole-area,walk,pidgey,pidgey,23,15,,
3376,blue,kanto-route-15,whole-area,walk,pidgeotto,pidgeotto,28-30,5,,
3381,blue,kanto-route-15,whole-area,walk,weepinbell,weepinbell,30,5,,
3386,blue,kanto-route-16,whole-area,walk,spearow,spearow,20-22,40,,
3391,blue,kanto-route-16,whole-area,walk,rattata,rattata,18-22,30,,
3396,blue,kanto-route-16,whole-area,walk,doduo,doduo,18-22,25,,
3401,blue,kanto-route-16,whole-area,walk,raticate,raticate,23-25,5,,
3406,blue,kanto-route-17,whole-area,walk,spearow,spearow,20-22,40,,
3411,blue,kanto-route-17,whole-area,walk,raticate,raticate,25-29,30,,
3416,blue,kanto-route-17,whole-area,walk,doduo,doduo,24-28,25,,
3421,blue,kanto-route-17,whole-area,walk,fearow,fearow,25-27,5,,
3426,blue,kanto-route-17,whole-area,old-rod,magikarp,magikarp,5,100,,
3431,blue,kanto-route-17,whole-area,good-rod,poliwag,poliwag,10,50,,
3436,blue,kanto-route-17,whole-area,good-rod,goldeen,goldeen,10,50,,
3441,blue,kanto-route-17,whole-area,super-rod,tentacool,tentacool,5,25,,
3446,blue,kanto-route-17,whole-area,super-rod,krabby,krabby,15,25,,
3451,blue,kanto-route-17,whole-area,super-rod,goldeen,goldeen,15,25,,
3456,blue,kanto-route-17,whole-area,super-rod,magikarp,magikarp,15,25,,
3461,blue,kanto-route-18,whole-area,walk,spearow,spearow,20-22,40,,
3466,blue,kanto-route-18,whole-area,walk,doduo,doduo,24-28,25,,
3471,blue,kanto-route-18,whole-area,walk,raticate,raticate,25-29,20,,
3476,blue,kanto-route-18,whole-area,walk,fearow,fearow,25-29,15,,
3481,blue,kanto-route-18,whole-area,old-rod,magikarp,magikarp,5,100,,
3486,blue,kanto-route-18,whole-area,good-rod,poliwag,poliwag,10,50,,
3491,blue,kanto-route-18,whole-area,good-rod,goldeen,goldeen,10,50,,
3496,blue,kanto-route-18,whole-area,super-rod,tentacool,tentacool,5,25,,
3501,blue,kanto-route-18,whole-area,super-rod,krabby,krabby,15,25,,
3506,blue,kanto-route-18,whole-area,super-rod,goldeen,goldeen,15,25,,
3511,blue,kanto-route-18,whole-area,super-rod,magikarp,magikarp,15,25,,
3516,blue,kanto-route-19,whole-area,old-rod,magikarp,magikarp,5,100,,
3521,blue,kanto-route-19,whole-area,good-rod,poliwag,poliwag,10,50,,
